lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
# Adaptation terminated
# Step size = 0.0662084
# Diagonal elements of inverse mass matrix:
# 0.000941028, 5.77748e-05, 0.141539, 0.0955838, 0.234035, 0.199899, 0.159624, 0.0619395, 0.0952501, 0.176583, 0.129862, 0.0637131, 0.081159, 0.0703672, 0.0551419, 0.0611531, 0.0431113, 0.0707729, 0.163366, 0.161189, 0.0784539, 0.0960809, 0.0628658, 0.0987991, 0.111421, 0.0828474, 0.0839283, 0.0638973, 0.085995, 0.150564, 0.0846081, 0.0617237, 0.0891988, 0.115701, 6.06297e-05, 3.33746e-05, 3.68396e-05, 3.60886e-05, 3.73737e-05, 3.24339e-05, 3.63652e-05, 3.59059e-05, 3.83072e-05, 3.2133e-05, 3.41416e-05, 3.60413e-05, 2.4407e-05, 2.28305e-05, 2.25992e-05, 2.20334e-05, 2.33213e-05, 2.40334e-05, 2.33264e-05, 0.497113, 0.15311
-351876,0.993342,0.0662084,6,63,0,351902,-3.10292,-2.53948,-0.436993,-1.30237,-1.49325,-0.0170764,0.118679,0.20926,1.44273,-0.34793,-0.208302,0.393646,0.333678,-0.438806,-0.595651,0.88334,-0.187022,0.840849,1.76281,-1.76816,-1.16624,0.417778,0.650238,-1.03278,-0.22962,0.160769,-0.845385,0.0890819,-0.171435,0.102569,0.067573,0.468662,-0.71651,-0.649287,0.0311839,-0.0545489,-0.011483,-0.0196715,-0.0280541,-0.00189492,-0.061474,0.072,0.0036377,0.0135238,0.00156777,0.0123694,-0.0116164,0.0232795,-0.0377628,0.00205693,-0.0108889,-0.0240126,-0.0308741,1.67947,0.217808,1.36594,-0.0734449,-0.218888,-0.250968,-0.00287001,0.0199462,0.03517,0.242477,-0.0584761,-0.0350091,0.0661595,0.0560808,-0.0737496,-0.10011,0.148462,-0.0314326,0.14132,0.296274,-0.297172,-0.196008,0.0702154,0.109285,-0.173578,-0.038592,0.0270203,-0.142083,0.0149719,-0.0288128,0.0172386,0.0113569,0.0787674,-0.120423,-0.109125,0.168069
-351870,0.999931,0.0662084,6,63,0,351902,-3.0519,-2.51319,-1.0223,-1.58656,-2.7506,-0.805837,0.599464,0.124771,1.72435,-0.722701,-0.255648,0.443061,0.246592,-0.318801,-0.691743,1.06093,-0.63682,0.748407,2.12475,-1.76656,-1.28279,0.4794,0.633399,-1.24733,-0.457632,0.145694,-1.00606,0.145066,0.0422948,0.864294,0.0935652,0.485582,-0.91637,-0.696141,0.0302301,-0.0664919,-0.0206607,-0.0237578,-0.0372342,0.00314704,-0.0546974,0.0654843,-0.00945677,0.0192038,0.00994919,0.00206726,-0.00716497,0.0262522,-0.0378507,0.000721565,-0.00722842,-0.0208122,-0.022355,0.223309,0.0659669,1.35297,-0.142709,-0.221478,-0.383973,-0.112492,0.0836827,0.0174174,0.240712,-0.100886,-0.0356874,0.0618494,0.0344233,-0.0445033,-0.0965645,0.148102,-0.0888974,0.104474,0.296606,-0.246604,-0.179073,0.0669222,0.0884199,-0.174122,-0.0638835,0.0203383,-0.140442,0.0202506,0.00590418,0.120652,0.0130613,0.0677853,-0.127921,-0.0971784,0.139596
-351866,0.974364,0.0662084,6,63,0,351892,-3.08078,-2.52763,-0.883298,-1.53479,-2.19557,-0.00456743,-0.634077,0.836163,1.56153,-0.729019,0.362816,0.580835,0.554445,-0.532076,-0.555978,1.06573,-0.535134,0.500277,2.1074,-0.860297,-1.62539,0.606958,0.812213,-0.80856,-0.68313,0.0382085,-1.1766,0.0646107,-0.70476,1.11251,0.540664,0.573992,-0.815354,-0.74975,0.0308,-0.0654133,-0.016386,-0.0218283,-0.0342945,0.000354642,-0.0509598,0.0673653,-0.000375426,0.0137612,-0.000789033,0.0151562,-0.00903453,0.022754,-0.0328731,-0.00101706,-0.00886611,-0.0199585,-0.0320613,0.447516,0.0962283,1.3607,-0.127059,-0.220774,-0.315825,-0.000657008,-0.0912096,0.120279,0.22462,-0.104867,0.0521897,0.0835509,0.0797548,-0.0765372,-0.0799754,0.153301,-0.076977,0.0719629,0.303142,-0.12375,-0.233807,0.0873086,0.116834,-0.116308,-0.0982656,0.00549615,-0.16925,0.009294,-0.101377,0.16003,0.0777725,0.0825665,-0.117286,-0.107849,0.143846
-351870,0.996943,0.0662084,6,63,0,351890,-3.08275,-2.52673,-1.05105,-1.49911,-2.65726,-0.677145,0.753069,0.400308,1.44699,-0.762373,-0.175916,0.651191,0.368202,-0.19606,-0.682117,1.06786,-0.46434,0.871982,2.47865,-1.67951,-1.41333,0.574121,0.91204,-1.05798,-0.328509,0.0336942,-1.24698,0.076438,0.361898,1.12999,0.268748,0.652431,-0.692267,-0.491712,0.0305361,-0.0615637,-0.0229801,-0.022054,-0.0390353,0.00281679,-0.0588491,0.0655633,-0.00537148,0.0215844,0.00650162,0.00566911,-0.00835504,0.0291044,-0.042892,-0.000883118,-0.00542897,-0.0233325,-0.0190382,1.29059,0.161469,1.35711,-0.149389,-0.213073,-0.377685,-0.0962449,0.107036,0.0568971,0.205665,-0.108359,-0.0250036,0.092556,0.0523338,-0.0278667,-0.0969517,0.151779,-0.0659983,0.123938,0.352299,-0.238715,-0.200881,0.0816018,0.129631,-0.150375,-0.0466921,0.00478907,-0.177238,0.0108644,0.0514378,0.160609,0.0381981,0.0927322,-0.0983942,-0.0698887,0.142133
-351876,0.988165,0.0662084,6,63,0,351899,-3.08306,-2.51285,-0.9713,-1.39325,-1.98385,0.0610378,-0.543522,0.758533,1.87827,-0.555281,0.466298,0.326719,0.459011,-0.687913,-0.728847,1.006,-0.399539,0.577527,2.12998,-0.812458,-1.39206,0.701989,0.754567,-0.588285,-0.371415,0.316321,-0.916737,0.169952,-0.705423,1.07964,0.520966,0.401512,-0.539413,-0.740226,0.0304657,-0.0663567,-0.0127593,-0.0249478,-0.0336852,-0.00109813,-0.0443521,0.0664543,0.00561062,0.0120568,-1.25308e-05,0.0179035,-0.0131053,0.0251923,-0.0312976,0.00247598,-0.0141523,-0.0197574,-0.0331068,1.80009,0.202576,1.35616,-0.146654,-0.210363,-0.299537,0.00921592,-0.0820648,0.114529,0.283594,-0.0838404,0.070405,0.0493304,0.0693048,-0.103866,-0.110047,0.151893,-0.0603253,0.0871993,0.3216,-0.122671,-0.210183,0.105991,0.11393,-0.0888236,-0.056079,0.0477605,-0.138416,0.0256606,-0.10651,0.163012,0.0786592,0.0606232,-0.0814445,-0.111765,0.150987
-351877,0.987894,0.0662084,6,63,0,351899,-3.11433,-2.5306,-0.620209,-1.30325,-2.46745,-0.442116,0.837072,0.348032,1.46171,-0.978403,-0.0969676,0.513657,0.514016,-0.233626,-0.142703,1.1543,-0.198104,0.716868,2.15297,-1.53951,-0.930165,0.539627,1.11068,-1.05956,-0.33262,-0.0376455,-0.922572,0.137165,0.278179,1.0022,0.133602,1.00921,-0.63974,-0.339036,0.0307899,-0.0630199,-0.0238006,-0.0167726,-0.0379706,0.00479418,-0.0649415,0.0681765,-0.011819,0.0218701,0.00858787,0.000929152,-0.00553483,0.0274393,-0.0407781,-0.00386606,-0.00181767,-0.0236674,-0.0178453,0.567986,0.115796,1.36056,-0.0952935,-0.200241,-0.379117,-0.06793,0.128614,0.0534742,0.224587,-0.150329,-0.0148988,0.0789221,0.0789773,-0.035896,-0.0219259,0.177355,-0.0304381,0.110145,0.330798,-0.236541,-0.142917,0.0829123,0.170653,-0.162799,-0.0511061,-0.00578413,-0.141751,0.0210751,0.0427414,0.153985,0.0205276,0.155063,-0.0982944,-0.052092,0.153647
-351864,0.983201,0.0662084,5,31,0,351895,-3.11391,-2.52802,-0.879043,-1.25755,-1.83242,0.0226362,0.0345203,0.81035,1.97225,-0.573558,-0.00963508,0.596091,0.532986,-0.500045,-0.526578,1.1756,-0.240374,0.94027,2.17836,-1.53743,-1.16185,0.412431,0.714461,-0.716673,0.327309,0.0743286,-0.932484,0.266757,-0.174309,0.873221,0.208963,0.504198,-0.372053,-0.561949,0.0308443,-0.0655109,-0.0140004,-0.0243326,-0.0378567,0.000522563,-0.0473154,0.0725563,-0.00467809,0.0154678,0.000545031,0.0146967,-0.0110438,0.0237316,-0.040232,0.0027045,-0.00481308,-0.0188556,-0.0231519,0.768316,0.138539,1.3613,-0.138935,-0.198759,-0.289619,0.00357771,0.00545603,0.128078,0.311719,-0.0906524,-0.00152285,0.0942138,0.0842399,-0.0790335,-0.0832271,0.185806,-0.0379917,0.148612,0.344295,-0.242994,-0.183633,0.0651858,0.112922,-0.113272,0.0517321,0.0117478,-0.147382,0.0421617,-0.02755,0.138015,0.0330272,0.0796898,-0.0588039,-0.0888176,0.158053
-351864,0.930578,0.0662084,6,63,0,351895,-3.11106,-2.5302,-0.752174,-1.36174,-2.29766,-0.272679,-0.117207,0.677464,1.85143,-0.589791,-0.119292,0.420655,0.478305,-0.662399,-0.57417,1.24127,-0.0859341,0.593438,2.13742,-1.70527,-1.18833,0.422443,0.622437,-0.820449,0.264587,0.202891,-0.952304,0.130806,-0.329102,0.928354,0.287647,0.79133,-0.602302,-0.549602,0.0308505,-0.0682045,-0.0135841,-0.0228477,-0.0405507,-0.000383753,-0.0525176,0.0706296,-0.00576436,0.0161739,0.00168946,0.00862569,-0.0134559,0.0220314,-0.0380063,0.000736359,-0.00596102,-0.0224865,-0.0207498,0.756255,0.131914,1.36139,-0.114098,-0.206562,-0.348533,-0.0413628,-0.0177792,0.102765,0.280844,-0.0894656,-0.0180954,0.0638093,0.0725543,-0.10048,-0.087096,0.188288,-0.0130354,0.0900188,0.324226,-0.258673,-0.180258,0.0640804,0.0944176,-0.124454,0.0401353,0.0307766,-0.144455,0.019842,-0.0499216,0.140822,0.0436332,0.120037,-0.0913634,-0.0833693,0.15169
-351869,0.979432,0.0662084,5,31,0,351903,-3.10696,-2.53093,-0.744027,-1.47813,-2.29428,0.0534385,-0.223626,0.591518,1.92143,-0.488582,-0.225988,0.520848,0.471171,-0.630972,-0.581602,1.26543,-0.166237,0.595479,1.90583,-1.79539,-1.36087,0.465206,0.665038,-0.808397,0.277518,0.26932,-0.88189,-0.00472776,-0.285099,0.644879,-0.000564474,0.923483,-0.512835,-0.606474,0.0308079,-0.0718245,-0.0148666,-0.0217875,-0.0442422,0.0025046,-0.0480512,0.0690297,-0.00742566,0.0178795,0.00512475,0.00891342,-0.0137396,0.023959,-0.0367002,-0.00165894,-0.0092481,-0.0217056,-0.0220681,0.788439,0.133753,1.36081,-0.112075,-0.222655,-0.345592,0.00804957,-0.0336854,0.0891018,0.28943,-0.0735964,-0.0340412,0.0784567,0.0709736,-0.0950449,-0.0876082,0.190614,-0.0250407,0.0896985,0.28708,-0.270443,-0.204991,0.0700752,0.100176,-0.121771,0.0418032,0.0405684,-0.132841,-0.000712154,-0.0429452,0.0971397,-8.50282e-05,0.139107,-0.0772497,-0.0913547,0.150633
-351873,0.943814,0.0662084,6,127,0,351907,-3.05325,-2.51804,-1.1283,-1.60157,-2.67747,-0.932813,-0.335204,0.284043,1.25266,-0.856217,-0.41218,0.138392,0.538594,-0.535106,-0.585894,0.717408,-0.548762,0.35745,2.02982,-1.32997,-1.25153,0.58583,0.626673,-1.3367,-0.976683,-0.371574,-1.38326,-0.0860667,-0.545833,1.13542,-0.0368608,0.152601,-0.767374,-0.132738,0.0306819,-0.0673307,-0.010085,-0.0220544,-0.0379022,0.00965014,-0.0457655,0.0724158,-0.000988954,0.0177032,0.00728782,0.0104688,-0.00153681,0.0318545,-0.0360572,0.00514067,-0.00675776,-0.0208108,-0.0276889,0.729481,0.138291,1.35909,-0.18269,-0.259319,-0.433523,-0.151037,-0.0542747,0.0459909,0.202824,-0.138635,-0.0667382,0.0224078,0.0872067,-0.0866419,-0.0948652,0.116159,-0.0888529,0.0578767,0.328659,-0.215343,-0.202641,0.0948549,0.101468,-0.216433,-0.15814,-0.0601636,-0.223971,-0.0139355,-0.0883787,0.183842,-0.00596834,0.0247084,-0.12425,-0.0214924,0.161915
-351871,0.85558,0.0662084,5,63,0,351900,-3.05037,-2.51695,-1.04759,-1.6708,-2.65888,-0.985611,-0.018342,0.410894,1.31728,-0.849191,-0.308589,0.0764914,0.40795,-0.520114,-0.639498,0.631734,-0.508109,0.350181,2.09489,-1.39862,-1.24392,0.427429,0.670082,-1.25426,-0.667685,-0.286818,-1.27556,-0.19701,-0.40234,1.31634,-0.143126,0.123824,-0.671273,-0.253366,0.0306121,-0.0667139,-0.012382,-0.0209058,-0.0388083,0.0074409,-0.0467884,0.0735169,-0.000705478,0.0197492,0.00529269,0.00790058,-0.00174548,0.0299254,-0.0355134,0.00327066,-0.00671799,-0.0189692,-0.0279439,0.701901,0.13085,1.35815,-0.163615,-0.260951,-0.415273,-0.153936,-0.00286472,0.0641748,0.205736,-0.132629,-0.0481964,0.0119467,0.063715,-0.081233,-0.0998789,0.0986662,-0.0793581,0.0546923,0.327187,-0.21844,-0.19428,0.0667572,0.104655,-0.195895,-0.104281,-0.0447962,-0.199222,-0.0307696,-0.0628387,0.205589,-0.0223538,0.0193392,-0.104841,-0.0395714,0.156183
-351873,0.995361,0.0662084,6,63,0,351903,-3.08068,-2.51998,-1.0744,-1.67354,-2.53187,0.121131,-0.357463,0.402165,1.82023,-1.27186,0.247514,0.432497,0.14255,-0.891081,-0.721339,1.02862,-0.479351,0.585081,1.99232,-1.32759,-1.48908,0.482737,0.68729,-0.844762,-0.758091,0.316066,-1.30402,0.00557449,-0.432483,0.530123,0.467174,0.90658,-1.04988,-1.22014,0.0307134,-0.0607565,-0.0212722,-0.0247229,-0.0302673,-0.0056478,-0.05796,0.0573297,-0.00731214,0.0155577,0.00480091,0.0099085,-0.0161945,0.0236339,-0.0377028,-0.00442345,-0.00941675,-0.0255638,-0.0236985,4.5103,0.288609,1.35952,-0.146007,-0.227428,-0.344072,0.0164613,-0.0485779,0.0546526,0.247362,-0.172842,0.0336362,0.0587747,0.019372,-0.121095,-0.0980273,0.139785,-0.065142,0.0795103,0.270748,-0.180415,-0.202361,0.0656021,0.0934001,-0.1148,-0.103022,0.0429522,-0.177212,0.000757551,-0.0587729,0.0720417,0.0634871,0.123201,-0.142675,-0.165812,0.135896
-351876,0.94591,0.0662084,6,63,0,351904,-3.10335,-2.53172,-0.607807,-0.978732,-1.96822,-0.817224,0.380248,0.437896,1.13402,-0.0965036,-0.054542,0.481182,0.546678,-0.0655861,-0.382515,0.902697,-0.263769,0.498763,1.89472,-1.26029,-1.02742,0.455619,0.631343,-0.832732,-0.349806,-0.168741,-0.878524,0.580248,0.0670849,1.28928,0.155828,0.431633,-0.537141,-0.0367718,0.030536,-0.0691928,-0.0151934,-0.0182283,-0.0395891,0.00754401,-0.0488229,0.0747171,0.00335185,0.0184606,0.000936068,0.00900685,-0.00923954,0.032481,-0.0322223,-0.00041464,-0.0041512,-0.0173274,-0.0255327,0.40846,0.12015,1.35711,-0.114266,-0.183998,-0.370019,-0.153635,0.0714852,0.0823229,0.213192,-0.0181423,-0.0102537,0.0904605,0.102773,-0.0123299,-0.0719115,0.169704,-0.0495876,0.0937656,0.356201,-0.23693,-0.193151,0.0856548,0.11869,-0.156551,-0.0657623,-0.0317227,-0.165159,0.109085,0.0126117,0.24238,0.029295,0.0811455,-0.100981,-0.00691296,0.187996
-351868,0.894776,0.0662084,5,31,0,351900,-3.09505,-2.52846,-0.570212,-1.11589,-2.03315,-0.880611,0.263215,0.539638,1.03554,-0.286149,-0.00734131,0.502493,0.490748,-0.216182,-0.282824,0.83657,-0.227315,0.544436,1.92753,-1.19225,-1.03994,0.421227,0.836007,-0.590178,-0.4348,-0.107861,-0.761291,0.358864,0.0794618,1.29973,0.141256,0.41859,-0.7589,-0.0918048,0.0307289,-0.067071,-0.0174166,-0.0188979,-0.0418819,0.00540443,-0.0496102,0.074459,0.000393011,0.0181025,-0.00462701,0.00937192,-0.0109742,0.0314242,-0.0316451,-0.000858365,-0.00642353,-0.0179015,-0.0286467,0.304276,0.106435,1.35973,-0.110024,-0.215313,-0.3923,-0.169916,0.0507879,0.104125,0.19981,-0.0552131,-0.00141652,0.0969572,0.094691,-0.0417128,-0.0545715,0.161418,-0.0438609,0.10505,0.371921,-0.230047,-0.200658,0.0812768,0.16131,-0.113876,-0.0838957,-0.020812,-0.146893,0.0692437,0.0153323,0.250786,0.0272558,0.0807679,-0.146432,-0.017714,0.192952
-351869,0.986049,0.0662084,6,127,0,351901,-3.04459,-2.51095,-1.01812,-1.37715,-1.99828,0.073135,-0.104211,0.11611,1.35355,-1.06574,-0.168111,0.166187,0.114007,-0.697772,-0.568581,0.620496,-0.463366,0.399614,1.57931,-0.930034,-0.9628,0.382231,0.404249,-0.957808,-0.357048,0.146506,-1.08995,-0.333634,-0.672288,0.393171,0.198201,0.559184,-0.437891,-1.05141,0.0301544,-0.0585434,-0.0162182,-0.0225693,-0.0324533,-0.0102206,-0.0549199,0.0580939,-0.00476088,0.0210031,0.00764114,0.00617167,-0.00837671,0.0213276,-0.0413417,-0.00210364,-0.0104282,-0.0237199,-0.0218923,1.38446,0.216132,1.35194,-0.187016,-0.252965,-0.367058,0.013434,-0.0191423,0.021328,0.24863,-0.195764,-0.0308798,0.0305264,0.0209417,-0.128172,-0.104441,0.113977,-0.0851144,0.0734039,0.290098,-0.170835,-0.176854,0.070211,0.0742554,-0.175937,-0.0655851,0.0269113,-0.200209,-0.0612842,-0.123491,0.0722204,0.0364069,0.102715,-0.0804349,-0.19313,0.183687
-351875,0.94113,0.0662084,6,63,0,351895,-3.03289,-2.5087,-0.962723,-1.1841,-1.95792,-0.383084,-0.197315,0.228429,0.984148,-0.824055,-0.239867,0.0610949,0.403872,-0.498484,-0.628829,0.759811,-0.453862,0.585446,1.72491,-1.00924,-1.17366,0.702993,0.524813,-0.988186,-0.529692,0.139768,-0.814683,-0.441213,-0.532062,0.423799,0.22344,0.715418,-0.563789,-0.868651,0.0300216,-0.0590027,-0.0189361,-0.0173307,-0.033836,-0.0106079,-0.0585807,0.0601436,-0.00429763,0.0218348,0.00651799,0.00605938,-0.00811937,0.0223278,-0.0409212,-0.00442414,-0.0145069,-0.0218325,-0.0242592,1.09346,0.196633,1.35015,-0.181032,-0.22266,-0.36817,-0.0720358,-0.0371035,0.0429542,0.185061,-0.154957,-0.0451049,0.0114884,0.0759448,-0.0937356,-0.118246,0.142876,-0.085345,0.110088,0.324355,-0.18978,-0.220696,0.132192,0.0986867,-0.18582,-0.0996041,0.0262822,-0.153194,-0.0829664,-0.10005,0.0796919,0.042016,0.134528,-0.106016,-0.163342,0.188042
-351882,0.999864,0.0662084,5,31,0,351902,-3.05277,-2.50762,-0.885127,-1.23084,-2.3579,-0.435419,-0.385543,0.137741,1.13606,-1.07259,-0.0793957,0.153652,0.418398,-0.570115,-0.704563,0.774953,-0.456499,0.628565,1.76317,-0.757017,-1.13103,0.917371,0.374486,-1.03887,-0.518678,0.064691,-0.703072,-0.500184,-0.657966,0.697051,0.41506,0.604139,-0.716344,-0.834629,0.0300876,-0.0593817,-0.0210801,-0.0158788,-0.0344935,-0.00896491,-0.0582271,0.0572015,-0.00364171,0.0219845,0.0142135,0.00848448,-0.00882266,0.0213616,-0.0433173,-0.00238295,-0.0127978,-0.021058,-0.0221427,1.06304,0.182022,1.35104,-0.156263,-0.217296,-0.41627,-0.0768699,-0.0680648,0.0243172,0.200563,-0.189357,-0.0140167,0.0271262,0.073865,-0.100649,-0.124385,0.136812,-0.0805915,0.110968,0.311274,-0.133646,-0.199675,0.161955,0.0661126,-0.183405,-0.0915687,0.0114207,-0.124122,-0.0883037,-0.116159,0.123059,0.0732756,0.106656,-0.126465,-0.147348,0.176542
-351870,0.839705,0.0662084,5,31,0,351908,-3.05509,-2.51184,-1.29515,-1.56503,-2.10633,-0.198635,0.188387,0.343706,1.78464,-0.457165,0.267745,0.199162,0.00440825,-0.445006,-0.71132,0.765996,-0.504996,-0.0223402,1.7489,-1.05496,-1.25823,0.716021,0.385955,-0.956622,-0.280438,-0.267008,-1.01783,0.0855808,-0.4985,1.02879,0.163113,0.368034,-0.955382,-0.667893,0.0302393,-0.0628953,-0.0146487,-0.027525,-0.0342789,0.000184287,-0.0576788,0.058865,0.00013684,0.0195453,0.00630087,0.00983076,-0.0107635,0.0272572,-0.0362124,-0.00513419,-0.00912547,-0.0254245,-0.0258916,1.46846,0.181423,1.35309,-0.193901,-0.234307,-0.315345,-0.0297383,0.028204,0.0514574,0.267185,-0.0684438,0.040085,0.0298173,0.000659974,-0.0666234,-0.106494,0.11468,-0.0756047,-0.00334462,0.261834,-0.157941,-0.188373,0.107198,0.0577826,-0.143219,-0.0419853,-0.0399746,-0.152382,0.0128126,-0.0746322,0.154023,0.0244202,0.0550996,-0.143034,-0.0999925,0.149713
-351868,0.996327,0.0662084,6,127,0,351894,-3.13976,-2.5338,-0.390008,-1.30687,-2.57661,-0.424151,0.272912,0.950197,2.29783,-0.870927,-0.0830884,0.702991,0.909605,-0.357751,-0.293787,1.37635,-0.134858,0.805722,2.33162,-1.01631,-0.932176,0.655584,0.921802,-0.598657,-0.217587,0.438344,-0.63868,0.291817,0.338823,0.991615,0.494817,0.791255,-0.170474,-0.830595,0.0308505,-0.0614505,-0.017173,-0.0307565,-0.0391124,-0.00322295,-0.0526065,0.0714724,-0.00448278,0.0116695,0.00256856,0.0127488,-0.0129536,0.0292011,-0.0339857,-0.00413766,-0.00440517,-0.0173553,-0.0279837,1.06208,0.150118,1.36139,-0.0568103,-0.190365,-0.375321,-0.0617837,0.0397536,0.13841,0.334713,-0.126863,-0.012103,0.102401,0.132497,-0.0521116,-0.0427943,0.200486,-0.0196441,0.117365,0.339634,-0.14804,-0.135785,0.0954953,0.134274,-0.087203,-0.0316947,0.0638511,-0.093033,0.0425073,0.0493545,0.144443,0.0720772,0.115258,-0.024832,-0.120988,0.145664
-351870,0.953049,0.0662084,6,63,0,351894,-3.12369,-2.5232,-0.667826,-0.993239,-1.63901,0.189399,0.289898,0.652994,1.89036,0.0380546,0.655163,0.568678,0.380366,0.234632,-0.272538,1.13506,-0.0382611,0.873673,2.45132,-0.798701,-0.514565,0.845703,0.953433,-0.410824,-0.304487,0.197219,-0.793194,0.421794,-0.406063,1.56832,0.481989,0.691624,-0.622161,0.0930581,0.0304368,-0.0675472,-0.0191278,-0.0100872,-0.033689,0.00516799,-0.0553708,0.0624897,-0.000432997,0.0240209,0.00419866,0.00656606,-0.0103574,0.0237756,-0.0397016,0.00177227,-0.0124768,-0.0215065,-0.0230927,2.72414,0.272638,1.35577,-0.110315,-0.164068,-0.27074,0.0312859,0.0478868,0.107865,0.312259,0.00628606,0.108223,0.0939372,0.0628307,0.0387577,-0.0450192,0.187495,-0.00632016,0.144318,0.404922,-0.131934,-0.0849985,0.139698,0.157493,-0.067862,-0.0502967,0.0325776,-0.131024,0.0696741,-0.0670755,0.259063,0.0796174,0.114246,-0.102772,0.0153718,0.165185
-351868,0.915102,0.0662084,6,63,0,351896,-3.11656,-2.52041,-0.494212,-1.12785,-2.1819,-0.442338,0.41793,0.718409,1.5923,-0.82953,0.0642747,0.591596,0.879763,-0.594786,-0.180146,1.15103,-0.143483,0.718429,1.89335,-1.01193,-0.949232,0.692869,0.8671,-0.781789,-0.00684577,0.410729,-0.721741,0.277594,0.373024,0.846084,0.50152,1.02775,-0.135059,-0.928451,0.030341,-0.0637524,-0.0186301,-0.0295954,-0.0381186,-0.0017506,-0.0513488,0.0710317,-0.00562747,0.00942236,0.00435768,0.0153597,-0.00773464,0.0283229,-0.0314803,-0.00359175,-0.00491078,-0.023007,-0.0275581,1.32532,0.201626,1.35447,-0.0865565,-0.197532,-0.382139,-0.0774712,0.0731964,0.125822,0.278877,-0.145284,0.0112571,0.103612,0.154082,-0.104171,-0.0315509,0.201591,-0.0251297,0.125826,0.331601,-0.17723,-0.166249,0.121349,0.151864,-0.136923,-0.00119897,0.0719351,-0.126406,0.0486178,0.0653316,0.148183,0.0878363,0.180001,-0.0236543,-0.162609,0.17514
-351871,0.998918,0.0662084,6,63,0,351894,-3.11156,-2.52195,-0.76764,-1.11698,-1.83813,0.140591,-0.0237343,0.61861,1.89186,-0.114003,0.450583,0.571281,0.324973,0.0872466,-0.413026,1.17778,-0.106275,0.882894,2.52496,-0.90372,-0.625596,0.826713,0.891087,-0.497848,-0.379796,0.116679,-0.606612,0.219959,-0.495604,1.4564,0.349654,0.705094,-0.722226,0.218083,0.0303711,-0.063469,-0.0148948,-0.012386,-0.0335544,-0.00166229,-0.0564375,0.0666109,0.000646342,0.0260871,0.00825153,0.00372225,-0.0110424,0.0241956,-0.0410832,0.00243953,-0.0115305,-0.0214659,-0.0238771,1.38144,0.18661,1.35488,-0.121878,-0.177344,-0.29184,0.0223217,-0.00376831,0.0982169,0.300371,-0.0181002,0.0715392,0.0907025,0.0515961,0.0138522,-0.0655763,0.186997,-0.0168733,0.140177,0.400889,-0.143484,-0.099326,0.131258,0.141478,-0.0790435,-0.0603003,0.0185252,-0.0963119,0.0349229,-0.0786872,0.231234,0.0555147,0.111948,-0.114668,0.0346251,0.15877
-351871,0.876989,0.0662084,6,127,0,351899,-3.13618,-2.51913,-0.550561,-1.20211,-2.2111,-0.331482,0.717041,0.993455,2.00366,0.0112814,0.545722,0.921015,1.07543,-0.465758,-0.0838898,1.49617,-0.02136,0.96264,2.51036,-0.96509,-1.31619,1.0126,1.27426,-0.593692,-0.358108,0.550321,-0.889336,0.782572,0.334477,1.67901,0.67485,1.23785,-0.102255,-0.679729,0.0306123,-0.0684909,-0.0269804,-0.0228649,-0.0266068,0.00371768,-0.0520001,0.0676457,-0.00505206,0.0142674,0.0115865,0.0118524,-0.00582118,0.0269528,-0.0323137,-0.00476569,-0.00735049,-0.0229194,-0.0249278,0.605619,0.112898,1.35815,-0.0798712,-0.174393,-0.32077,-0.0480888,0.104023,0.144123,0.290676,0.00163662,0.0791693,0.133614,0.156015,-0.0675687,-0.0121701,0.217053,-0.00309875,0.139653,0.364184,-0.140008,-0.190942,0.1469,0.184859,-0.0861283,-0.0519515,0.0798364,-0.129018,0.11353,0.0485233,0.243578,0.0979022,0.179578,-0.0148345,-0.0986099,0.145072
