# 0.0137442, 9.42268e-05, 0.169095, 0.0909207, 0.280178, 0.248656, 0.181152, 0.0814388, 0.102504, 0.20784, 0.190766, 0.0827614, 0.127086, 0.0958008, 0.0705898, 0.0594493, 0.0485876, 0.110564, 0.198492, 0.191341, 0.0974091, 0.136173, 0.076842, 0.155063, 0.142975, 0.126888, 0.0987128, 0.0804738, 0.118928, 0.203797, 0.121962, 0.0890711, 0.122856, 0.130592, 0.223295, 0.239959, 0.185826, 0.325856, 0.149523, 0.183201, 7.66335e-05, 5.7079e-05, 5.76004e-05, 5.64273e-05, 5.76697e-05, 5.35832e-05, 5.7297e-05, 5.13125e-05, 5.61684e-05, 5.1276e-05, 6.54933e-05, 3.26651e-05, 2.73994e-05, 2.99932e-05, 3.04581e-05, 2.828e-05, 0.709345, 0.557425, 0.204671, 0.24759
-210438,0.888047,0.0389112,6,63,0,210465,-3.36293,-2.55822,-0.953957,-1.23644,-2.22184,1.60845,-1.01299,0.689292,1.00004,-0.75364,-0.195717,0.245417,0.683759,-0.322788,0.35658,0.814569,-0.560039,0.336023,1.77307,-0.0276581,-1.04421,-0.471884,0.952907,-1.38298,-0.485709,0.97049,-1.54039,0.613007,0.712552,1.1251,1.0843,1.05865,-0.0971542,0.750174,-0.628009,0.493881,0.301181,-1.08932,0.0400265,0.326471,0.0342277,-0.0698082,-0.0184202,-0.0341727,-0.0266724,-0.00764338,-0.0299198,0.0100042,0.0306098,0.00650894,0.0181453,-0.00112055,0.0388887,-0.0317687,-0.00674157,-0.00984224,1.3973,2.42002,0.178059,0.617265,1.40815,-0.143697,-0.186249,-0.334682,0.242285,-0.152589,0.10383,0.150639,-0.113523,-0.0294813,0.0369678,0.102996,-0.0486224,0.0537125,0.122701,-0.0843601,0.050616,0.267081,-0.0041662,-0.157292,-0.0710811,0.143539,-0.208322,-0.0731636,0.146187,-0.232032,0.0923388,0.107334,0.169477,0.163331,0.159467,-0.0146346,0.113001,-0.249189,0.195968,0.119506,-0.432234,0.0158822,0.129541,0.150633,0.396792
-210448,0.611017,0.0389112,7,127,0,210471,-3.44476,-2.53708,0.0586351,-1.22734,-1.5437,1.21118,-0.894852,1.13249,1.02853,-0.108398,0.54856,0.290588,0.389824,0.12102,0.43516,0.886764,-0.634844,0.386422,2.65788,-1.07078,-1.27722,-0.0580987,0.7795,-1.5326,-0.525757,1.72776,-1.65106,-0.278468,0.926627,1.02266,1.54375,1.10324,-0.149553,0.798419,-0.09339,0.648658,0.507054,-0.382213,0.357142,0.498524,0.0336395,-0.0734932,-0.0166803,-0.0207928,-0.033305,0.00297952,-0.0231837,0.00138519,0.0304795,-0.000858148,0.0146859,-0.0102055,0.0400354,-0.0297852,-0.000443856,-0.0130376,1.47354,1.77202,0.164199,0.639767,1.39989,0.00793134,-0.166017,-0.208811,0.163831,-0.121043,0.153188,0.139125,-0.0146625,0.0742016,0.0393067,0.05273,0.0163699,0.0588625,0.119949,-0.085873,0.0522698,0.359522,-0.144841,-0.172765,-0.00785879,0.10544,-0.207309,-0.0711172,0.233708,-0.223332,-0.0376673,0.125341,0.138331,0.208817,0.149231,-0.0202294,0.107999,-0.0448836,0.311748,0.243692,-0.183693,0.171644,0.239593,0.135266,0.480604
-210445,0.978624,0.0389112,7,127,0,210475,-3.43302,-2.53598,-0.367101,-1.1597,-1.69095,1.52929,-0.84227,1.04725,1.07577,-0.451742,0.117441,0.369381,0.502333,-0.140075,0.439129,0.854355,-0.475765,0.291409,2.44803,-1.06405,-1.37123,-0.0422659,0.678053,-1.19126,-0.717724,1.45091,-1.40198,-0.0966844,0.913965,0.723,1.73091,1.18612,-0.131716,0.870845,-0.340672,0.464011,0.33185,-0.495213,0.0763855,0.341847,0.0336626,-0.07037,-0.0173177,-0.017361,-0.0359568,0.00167104,-0.0220801,0.00314715,0.0347927,0.00295452,0.0146653,-0.00999175,0.0388512,-0.03133,0.00606978,-0.0127133,1.46691,1.4539,0.178681,0.757455,1.40022,-0.0541579,-0.17109,-0.249463,0.225614,-0.124259,0.1545,0.158708,-0.0666449,0.0173259,0.0544943,0.0741085,-0.0206651,0.0647842,0.126042,-0.070189,0.0429912,0.361155,-0.156978,-0.202296,-0.00623543,0.100032,-0.175745,-0.105885,0.214051,-0.206833,-0.0142637,0.134836,0.106663,0.25536,0.174986,-0.0194318,0.128475,-0.214006,0.291486,0.208464,-0.311087,0.0479845,0.214744,0.147529,0.628188
-210441,0.998371,0.0389112,7,127,0,210469,-3.31891,-2.53812,-1.04614,-1.12369,-1.53807,0.696621,-0.586715,0.309656,0.648332,0.0489677,0.317699,0.910085,0.540569,-0.271882,-0.102187,0.769973,-0.523974,1.13628,1.70286,-0.99016,-1.02,-0.0488399,0.928129,-1.94607,-0.259787,0.962462,-1.24215,0.871649,0.573209,1.14317,0.780583,1.1603,-0.345171,-0.00212164,-0.330625,0.321485,0.208956,-0.699563,-0.0135657,0.200568,0.0337503,-0.0704465,-0.010736,-0.0282381,-0.0276996,-0.00356892,-0.0252523,0.015744,0.0261213,0.00328686,0.00817718,-0.00569092,0.0340838,-0.0268365,-0.0112043,-0.00806407,1.95783,3.45989,0.231083,1.05125,1.40144,-0.172771,-0.185579,-0.254013,0.115048,-0.0968965,0.05114,0.107073,0.00808707,0.0524683,0.150301,0.0892755,-0.0449016,-0.0168763,0.127162,-0.0865348,0.187657,0.28123,-0.163526,-0.168453,-0.00806595,0.153281,-0.321394,-0.0429041,0.158951,-0.205143,0.143954,0.094666,0.188796,0.128914,0.191625,-0.0570052,-0.000350391,-0.186858,0.181692,0.118094,-0.395368,-0.00766686,0.113354,0.165151,0.565165
-210440,0.962064,0.0389112,7,127,0,210466,-3.46686,-2.5683,-1.14048,-1.04118,-1.45534,1.75959,-0.882964,0.785869,1.2245,-0.602101,0.219653,0.0326955,0.247412,-0.51845,0.223529,0.680931,-0.588422,-0.279357,2.28276,-1.35896,-1.25596,-0.397056,0.243884,-1.14092,-0.790713,1.10857,-1.4751,-0.239133,0.72581,0.697862,1.13193,0.953381,-0.284807,0.151567,-0.0463321,0.719951,0.582215,-0.579826,0.257817,0.554013,0.0345794,-0.0685705,-0.0361926,-0.0120181,-0.0367692,-0.00303271,-0.0379331,0.0162342,0.0311454,0.00868327,0.0250971,-0.00814512,0.0373684,-0.029195,0.00225387,-0.00551733,1.0729,0.463954,0.17271,0.297413,1.41311,-0.190163,-0.173605,-0.242662,0.293392,-0.147225,0.131035,0.204173,-0.100394,0.0366247,0.00545162,0.0412532,-0.0864459,0.0372711,0.113538,-0.0981129,-0.0465797,0.380625,-0.226592,-0.209418,-0.0662049,0.0406651,-0.190236,-0.131843,0.184843,-0.245957,-0.0398728,0.121021,0.116361,0.188737,0.158966,-0.0474885,0.0252722,-0.0202304,0.314358,0.254217,-0.253174,0.112573,0.241903,0.166739,0.436638
-210435,0.903781,0.0389112,7,191,0,210468,-3.26086,-2.5516,-1.42662,-1.06557,-1.73031,0.523179,-0.906919,0.259086,0.541818,-0.102241,0.0952523,0.259834,0.309768,-0.70089,-0.248155,0.670218,-0.67181,0.692219,1.86482,-1.55647,-1.25169,-0.323093,0.383205,-1.79148,-0.867004,0.738359,-1.61499,0.153974,0.428382,1.18178,0.945597,1.09395,-0.346445,0.363873,-1.19054,0.628228,0.312262,-1.79968,-0.274326,0.294708,0.0341225,-0.0761254,-0.0165229,-0.0282857,-0.0273984,-0.00544478,-0.0234751,0.00457373,0.0182691,-0.00371703,0.00257695,-0.00106866,0.0335349,-0.0231476,-0.00996778,-0.00362305,1.47943,2.04134,0.205046,0.318834,1.40667,-0.240498,-0.179634,-0.291695,0.0881973,-0.152888,0.0436765,0.0913394,-0.0172357,0.0160576,0.0438028,0.0522205,-0.118156,-0.0418339,0.112985,-0.113253,0.116694,0.314371,-0.262388,-0.21101,-0.0544669,0.0646005,-0.302007,-0.146159,0.124472,-0.272254,0.0259569,0.0722165,0.199224,0.159408,0.184417,-0.0584035,0.0613415,-0.265675,0.140192,0.0696827,-0.401607,-0.0612171,0.0657654,0.168579,0.223155
-210437,0.903442,0.0389112,6,63,0,210458,-3.28152,-2.54937,-1.33647,-1.40488,-1.63855,1.61374,-0.918533,0.676866,0.934433,-0.756842,0.21684,0.414314,0.201265,-0.392484,0.0675771,0.437539,-0.754713,-0.0813869,1.95677,-1.09196,-1.40097,-0.618151,0.513903,-1.49231,-0.346161,1.21435,-1.30012,0.267892,0.752951,0.388553,0.82602,0.678233,-0.757006,-0.103011,-0.972166,0.711163,0.403984,-1.48712,-0.04695,0.401752,0.0340324,-0.0663348,-0.026825,-0.0187748,-0.0351866,-0.00130799,-0.0407648,0.0183298,0.030361,0.0108091,0.0337882,-0.0120085,0.0420504,-0.0306231,0.0010994,-0.0101933,0.403003,1.1524,0.0971708,0.242917,1.4054,-0.20457,-0.215041,-0.250808,0.24701,-0.140597,0.103606,0.143031,-0.115848,0.0331911,0.0634179,0.030807,-0.0600763,0.0103438,0.0669728,-0.115522,-0.0124576,0.299517,-0.167143,-0.214443,-0.0946184,0.0786615,-0.228424,-0.0529858,0.185876,-0.199005,0.0410054,0.115252,0.0594747,0.126436,0.103815,-0.115873,-0.0157675,-0.219987,0.160926,0.0914157,-0.336513,-0.0106241,0.0909107,0.153067,0.226285
-210435,0.957464,0.0389112,6,127,0,210467,-3.24101,-2.55449,-1.03914,-1.15091,-1.49748,1.92801,-1.32891,0.268208,0.736686,-0.245073,-0.1403,0.200812,0.607512,-0.491528,-0.0872684,0.622859,-0.708792,0.0954407,1.63152,-1.34927,-1.36544,-0.36481,0.808008,-1.66961,-0.451518,1.11403,-1.68062,-0.159888,0.836654,0.462605,1.00163,0.958302,-0.829957,0.125715,-0.799365,0.357604,0.244479,-1.26803,-0.140632,0.161182,0.0340549,-0.0737918,-0.0199728,-0.0284272,-0.0349055,-0.00748892,-0.0372896,0.0160512,0.025607,0.00319232,0.0240729,-0.00971581,0.0400697,-0.0246851,0.00272854,-0.0111924,1.0524,0.987895,0.173201,0.326653,1.40572,-0.175442,-0.194313,-0.252825,0.325515,-0.224366,0.0452827,0.124378,-0.0413766,-0.0236874,0.0339039,0.102569,-0.0829867,-0.0147339,0.10516,-0.119668,0.0161136,0.275456,-0.227802,-0.230533,-0.0615924,0.136419,-0.281887,-0.0762317,0.188087,-0.283746,-0.0269946,0.141256,0.0781036,0.169109,0.161794,-0.140125,0.0212251,-0.26271,0.117526,0.0803476,-0.416738,-0.0462186,0.0529722,0.168834,0.328648
-210442,0.88406,0.0389112,7,127,0,210465,-3.29564,-2.55902,-1.08458,-1.28268,-1.32919,0.803808,-1.34928,0.361375,0.60613,-1.49829,0.420943,0.48449,0.167604,-0.863564,-0.180261,0.560863,-0.704041,-0.0235728,1.96786,-1.2192,-1.22828,0.304595,0.398433,-1.85616,-0.513309,1.12093,-1.4127,0.487829,0.75256,1.31028,1.23032,0.75675,-0.784871,0.0492017,-0.321855,0.23693,0.200743,-0.641627,0.0203437,0.14241,0.0343531,-0.0760447,-0.0148042,-0.019829,-0.0229004,0.00134009,-0.0292892,0.0107203,0.0184494,0.00911907,0.0235679,-0.00392091,0.0382603,-0.0333527,0.00168632,-0.0167766,0.911996,0.150053,0.147558,0.275298,1.40992,-0.167582,-0.198192,-0.205378,0.124199,-0.208482,0.0558373,0.0936552,-0.231507,0.0650414,0.0748602,0.0258971,-0.133432,-0.0278527,0.0866608,-0.108784,-0.00364231,0.304061,-0.188383,-0.189785,0.047064,0.0615632,-0.286802,-0.0793131,0.173199,-0.218282,0.0753762,0.116281,0.202455,0.190101,0.116928,-0.121273,0.00760232,-0.228739,0.168384,0.142666,-0.455998,0.0144581,0.10121,0.154513,0.71069
-210457,0.433521,0.0389112,7,127,0,210482,-3.36523,-2.57528,-1.05464,-1.36051,-2.29735,1.06374,-0.706228,0.47733,0.685767,-1.79289,-0.253303,0.126288,-0.0455313,-0.429304,-0.164383,0.455578,-0.771518,0.570742,2.03749,-1.40652,-1.30586,-1.11614,0.421411,-1.26382,-0.750583,0.747342,-1.61112,0.0197722,0.0231043,0.639107,0.652353,0.871033,-0.344321,0.888534,-0.780802,1.11765,0.823784,-1.71453,0.502643,0.718351,0.0351855,-0.0661757,-0.0380359,-0.0175601,-0.0317458,-0.0169842,-0.0343059,0.00443905,0.0205378,-0.00340544,0.0174015,-0.0147659,0.0357287,-0.0285722,-0.0117145,-0.00183109,0.387475,0.484859,0.105585,0.131307,1.4217,-0.17889,-0.230771,-0.389678,0.180433,-0.119791,0.0809651,0.11632,-0.304111,-0.0429655,0.0214211,-0.00772307,-0.0728189,-0.0278828,0.0772756,-0.130866,0.0968098,0.3456,-0.238575,-0.221502,-0.189321,0.0714801,-0.21437,-0.127315,0.126765,-0.27328,0.00335378,0.00391897,0.108406,0.110653,0.147745,-0.058404,0.150714,-0.147238,0.210759,0.155344,-0.323314,0.0947852,0.135462,0.169621,0.188573
-210437,0.938284,0.0389112,6,63,0,210478,-3.33669,-2.55574,-1.0527,-1.32214,-1.06532,0.580045,-1.20515,0.370824,0.578274,-0.190843,0.609681,0.399409,0.216975,-0.496115,-0.294593,0.493001,-0.759017,0.241346,1.28757,-1.219,-1.41528,-0.416903,0.525266,-1.94962,-1.01928,0.716832,-1.49462,0.31407,0.578693,0.789406,0.951401,0.675372,-0.841791,-0.124609,-1.47736,1.34016,0.751666,-1.52572,-0.0201327,0.846196,0.0343988,-0.0758779,-0.0143407,-0.0228777,-0.0293707,-0.00815313,-0.0277983,0.00878988,0.0267085,-0.0023637,0.0143184,-0.00451929,0.0356374,-0.0202589,0.00453595,-0.00533982,1.25061,0.328488,0.195811,0.092122,1.41056,-0.184323,-0.2315,-0.186532,0.101563,-0.211017,0.0649295,0.101253,-0.0334157,0.106752,0.0699347,0.0379913,-0.0868673,-0.0515819,0.0863221,-0.1329,0.0422586,0.225448,-0.213441,-0.247809,-0.0729978,0.0919716,-0.341369,-0.178471,0.125514,-0.261701,0.0549922,0.101326,0.138221,0.166586,0.118255,-0.147394,-0.0218185,-0.237459,0.215407,0.120817,-0.245232,-0.00323598,0.136011,0.175095,0.160733
-210439,0.970014,0.0389112,7,191,0,210460,-3.3095,-2.56363,-1.19413,-1.3961,-1.37698,0.642815,-1.59292,0.281334,0.330771,-0.364605,0.255016,0.044028,0.0570039,-0.532759,-0.200174,0.530077,-0.947002,-0.0203471,1.53844,-1.35514,-1.41619,-0.482289,0.331772,-1.50692,-0.882533,0.30645,-1.4771,0.211632,0.392792,0.735946,0.822122,0.959406,-0.786673,-0.301015,-1.43427,1.18963,0.963274,-1.5242,0.202352,0.833395,0.0341827,-0.0743703,-0.0122273,-0.0220074,-0.0244562,-0.00447431,-0.0243381,0.00454619,0.0336441,-0.00330859,0.00854036,-0.00672393,0.0360622,-0.0202915,0.00426739,-0.00492269,1.0391,0.488697,0.179437,0.119356,1.40752,-0.210202,-0.245754,-0.242387,0.113154,-0.2804,0.0495229,0.0582253,-0.0641809,0.0448902,0.00775019,0.0100343,-0.093781,-0.0352364,0.0933087,-0.1667,-0.00358167,0.27081,-0.238543,-0.249289,-0.0848967,0.0584015,-0.265261,-0.155351,0.0539441,-0.260013,0.0372534,0.0691428,0.129548,0.144717,0.168883,-0.138477,-0.0529873,-0.244881,0.203112,0.164465,-0.260235,0.0345486,0.14229,0.176029,0.170735
-210443,0.986547,0.0389112,6,63,0,210468,-3.31821,-2.54317,-1.45136,-1.36133,-2.86619,1.14167,-0.945793,0.343118,0.736759,-0.159722,0.441487,0.348197,0.103144,-0.611096,-0.421935,0.277988,-0.738922,-0.0144257,1.91549,-1.34251,-1.31028,-0.570046,0.171718,-1.68557,-0.688267,0.886025,-1.65796,-0.144786,0.555876,-0.334427,0.546409,0.41809,-0.720789,0.512452,-0.574162,0.897227,0.684624,-1.30859,0.200553,0.610323,0.0340561,-0.0812298,-0.0154568,-0.0227523,-0.0390784,-0.00159654,-0.0330519,0.00161305,0.0280468,-0.00625002,0.0181768,-0.0146686,0.0402231,-0.0356027,-0.00693492,-0.005803,1.45041,1.19835,0.219496,0.283361,1.40574,-0.26452,-0.248111,-0.52238,0.208076,-0.172376,0.0625353,0.134279,-0.0291103,0.0804637,0.063461,0.0187986,-0.111376,-0.0769002,0.050665,-0.134673,-0.00262916,0.34911,-0.24468,-0.238806,-0.103894,0.0312966,-0.307205,-0.125441,0.161483,-0.302173,-0.0263881,0.101312,-0.0609514,0.0995864,0.0761995,-0.131368,0.0933975,-0.148622,0.232247,0.177215,-0.338728,0.0519131,0.157982,0.182256,0.25885
-210446,0.771126,0.0389112,7,127,0,210474,-3.28522,-2.54841,-1.47691,-1.7547,-1.25184,0.485492,-1.30774,0.301572,0.288028,-0.480374,0.562023,-0.148198,-0.0148247,-0.537241,-0.121243,0.44933,-1.0515,0.133833,1.25859,-1.50036,-1.91512,-0.417406,0.302712,-1.17588,-0.860227,0.831505,-1.65756,0.1484,0.345542,0.988785,0.458945,0.940319,-0.697219,0.0576495,-0.893334,0.711234,0.613111,-1.15855,0.192524,0.420979,0.0338223,-0.063228,-0.00602486,-0.0220853,-0.0241899,-0.00465174,-0.0251687,0.0183062,0.0235932,0.00761324,0.0210465,-0.00539982,0.0372309,-0.0370658,-0.00385148,-0.00686123,1.69714,1.92729,0.220656,0.406397,1.40245,-0.250156,-0.297208,-0.212034,0.0822317,-0.221503,0.0510797,0.0487856,-0.0813649,0.0951943,-0.0251015,-0.00251097,-0.0909968,-0.0205359,0.0761066,-0.178102,0.0226684,0.213177,-0.254129,-0.324379,-0.0706995,0.0512728,-0.199168,-0.145704,0.140839,-0.280754,0.0251356,0.0585272,0.167479,0.0777352,0.159269,-0.118094,0.00976456,-0.261512,0.208204,0.17948,-0.33915,0.0563589,0.123236,0.169378,0.292737
-210456,0.979601,0.0389112,6,63,0,210480,-3.3022,-2.54151,-1.90581,-1.46286,-1.46218,0.583655,-0.601286,0.734103,0.436095,-0.120316,-0.146274,0.352816,-0.0780458,-1.07772,-0.44037,0.26769,-0.887725,-0.422489,2.12823,-1.1206,-1.45836,-0.971686,0.181035,-2.52996,-0.812188,0.850226,-1.73184,-0.0631298,0.0430645,0.271871,1.20628,0.862676,-0.532435,0.670584,-0.469804,0.672744,0.646636,-1.21141,-0.0432518,0.535237,0.0339109,-0.0634172,-0.00481352,-0.00899418,-0.0264139,-0.00625343,-0.0282398,0.0250062,0.0214331,0.012567,0.0242947,-0.00751259,0.0372223,-0.0295082,-0.013779,-0.00849961,2.02435,1.87215,0.202785,0.409029,1.4037,-0.271628,-0.208496,-0.208398,0.0831861,-0.0856989,0.104629,0.0621549,-0.0171481,-0.0208479,0.0502855,-0.0111236,-0.153604,-0.0627643,0.0381529,-0.126524,-0.0602157,0.303328,-0.159715,-0.207855,-0.138491,0.0258023,-0.360585,-0.115758,0.121179,-0.246833,-0.00899764,0.00613781,0.0387487,0.171926,0.122954,-0.0758859,0.0955757,-0.140443,0.20111,0.193305,-0.362138,-0.0129297,0.160003,0.142526,0.29894
-210448,0.992402,0.0389112,7,127,0,210489,-3.2607,-2.54405,-0.975712,-1.5215,-2.36912,1.06244,-0.802755,0.48546,1.02701,-1.05261,-0.386649,0.295756,0.666638,-0.550476,0.11702,0.65938,-1.00225,0.0308332,1.68085,-0.997152,-1.74641,-0.832538,0.566851,-2.01594,-0.817205,1.13284,-1.70747,-0.0870794,1.11496,0.261236,0.360471,0.781633,-1.11966,-0.436349,-0.8439,0.554948,0.316538,-1.43305,-0.0570306,0.337995,0.0340492,-0.0663999,-0.0331264,-0.0274981,-0.0378879,-0.00200633,-0.0288626,0.00658515,0.0311019,-0.00412164,0.0117306,-0.00093571,0.0409737,-0.0270681,-0.00321821,-0.0087266,1.11005,0.827709,0.130799,0.237108,1.40564,-0.121131,-0.188889,-0.294118,0.131899,-0.0996591,0.0602681,0.127499,-0.130678,-0.0480011,0.0367171,0.0827608,-0.0683396,0.0145276,0.0818597,-0.124426,0.00382783,0.208671,-0.123793,-0.216811,-0.103357,0.0703726,-0.250272,-0.101453,0.140638,-0.211976,-0.0108106,0.138418,0.0324315,0.0447512,0.097037,-0.139002,-0.0541712,-0.219937,0.144631,0.0824963,-0.373481,-0.0148633,0.0880883,0.124146,0.26062
-210441,0.867013,0.0389112,7,127,0,210480,-3.4387,-2.55947,-1.74135,-1.13964,-1.43246,1.0854,-1.14567,0.367238,0.453004,-0.00471672,0.499724,0.330128,-0.20416,-0.762897,-0.229639,0.508119,-0.67481,0.482578,2.21732,-1.74723,-1.24719,-0.0580974,0.392702,-1.7483,-0.751923,0.666323,-1.31206,0.410068,0.000778301,1.27291,1.1401,1.10215,-0.0230854,0.447097,-0.341217,1.32155,0.988561,-1.30069,0.637566,1.0603,0.0341423,-0.0755852,-0.012974,-0.0110949,-0.023913,-0.00431603,-0.0350126,0.0178493,0.0254795,0.0132607,0.0177602,-0.00669964,0.0317277,-0.0323049,-0.00448893,-0.0063854,1.75203,1.74832,0.199874,0.30046,1.40695,-0.262949,-0.172089,-0.216305,0.163898,-0.172999,0.0554539,0.0684047,-0.000712237,0.0754596,0.0498502,-0.0308286,-0.115199,-0.0346761,0.0767273,-0.101898,0.0728705,0.334821,-0.263836,-0.188329,-0.00877285,0.059299,-0.263998,-0.113542,0.100617,-0.198124,0.0619214,0.000117526,0.192213,0.172158,0.166427,-0.00348596,0.0675128,-0.0775369,0.300304,0.224637,-0.295563,0.144878,0.240939,0.151003,0.227236
-210442,0.750481,0.0389112,7,127,0,210473,-3.4512,-2.57422,-1.12777,-1.38354,-2.06068,1.20215,-1.01898,0.479246,0.907423,-1.12665,-0.37308,0.256285,0.610359,-0.418919,-0.0504941,0.509003,-1.04624,-0.073723,1.51694,-0.781882,-1.61871,-0.944144,0.403145,-1.65029,-0.54402,1.17621,-1.73234,-0.17397,1.10438,0.628606,0.477794,0.594958,-0.906117,-0.628781,-0.195151,0.755818,0.592775,-0.63522,0.331182,0.544795,0.0347956,-0.0661097,-0.0316966,-0.0284604,-0.0363658,-0.00586136,-0.0354395,0.0135408,0.0240022,-0.00687929,0.0156938,-0.0074346,0.04016,-0.0240675,-0.00511234,-0.00967415,1.59942,1.11417,0.182894,0.459374,1.41617,-0.163094,-0.200082,-0.298008,0.17385,-0.147361,0.0693068,0.131228,-0.162932,-0.0539535,0.0370629,0.0882678,-0.0605826,-0.00730227,0.0736101,-0.151303,-0.0106616,0.219374,-0.113073,-0.234091,-0.136539,0.0583013,-0.238658,-0.0786742,0.1701,-0.250524,-0.0251589,0.159712,0.0909066,0.0690968,0.0860407,-0.131039,-0.0909319,-0.0849299,0.328933,0.257976,-0.276448,0.144131,0.237095,0.144616,0.435201
-210438,0.636487,0.0389112,6,127,0,210469,-3.22951,-2.54995,-1.61561,-1.54368,-1.91036,0.97034,-0.978883,0.104433,0.244438,-0.767357,-0.114418,0.0962682,-0.725038,-0.945304,-0.588365,0.223614,-0.885657,0.0996527,1.78871,-1.70993,-1.58319,-0.717883,0.122117,-1.94407,-1.27201,0.46472,-1.66108,0.00363778,0.170484,0.403681,0.75381,0.799829,-0.809021,0.0249011,-0.54543,0.293919,0.208334,-0.659545,-0.0487136,0.153732,0.034062,-0.0654557,-0.0102268,-0.0114538,-0.0200116,0.00382983,-0.0340098,0.00550425,0.0439663,0.0142986,0.0111844,-0.00636473,0.0371511,-0.0299576,-0.000713756,-0.00530687,0.268224,1.50035,0.0890435,0.642156,1.40582,-0.277772,-0.265405,-0.328449,0.166831,-0.1683,0.0179552,0.0420264,-0.131932,-0.0196719,0.0165515,-0.124656,-0.162527,-0.101158,0.038446,-0.152272,0.0171334,0.307533,-0.293989,-0.272198,-0.123426,0.0209957,-0.334246,-0.218697,0.0798996,-0.28559,0.000625445,0.0293114,0.0694052,0.129603,0.137515,-0.139095,0.00428126,-0.285945,0.154089,0.109221,-0.345771,-0.0255385,0.0805951,0.171931,0.524257
-210435,0.265972,0.0389112,7,127,0,210464,-3.14438,-2.56001,-1.53351,-1.59989,-1.61953,1.14567,-0.823083,0.29099,0.190365,-0.875878,-0.156696,0.0801388,-0.362139,-0.669881,-0.573325,0.230512,-0.996453,0.0620476,1.57767,-1.65525,-1.42736,-0.76573,-0.000546281,-2.12874,-0.909556,0.641392,-1.63661,-0.336435,0.569673,0.0259436,0.362163,0.668312,-0.761411,-0.125272,-0.441182,0.102142,0.0230749,-0.582624,-0.0851077,0.0407636,0.0341713,-0.0668137,-0.0204193,-0.018396,-0.017252,-0.00162495,-0.0408794,0.0135935,0.0378009,0.00735212,0.0105904,-0.00332385,0.0371201,-0.0270808,-0.00213306,-0.00126842,0.182376,1.26811,0.079634,0.909568,1.40736,-0.285957,-0.298336,-0.301998,0.213636,-0.153482,0.0542615,0.0354977,-0.163327,-0.0292194,0.0149437,-0.0675288,-0.124914,-0.106909,0.042984,-0.185811,0.0115702,0.294191,-0.308659,-0.266164,-0.142788,-0.000101866,-0.396952,-0.169607,0.119602,-0.305182,-0.0627358,0.106228,0.00483776,0.0675333,0.124622,-0.141982,-0.0233598,-0.356348,0.0825011,0.0186378,-0.470592,-0.0687425,0.0329252,0.186472,0.807711
-210437,0.0160631,0.0389112,7,127,0,210475,-3.13113,-2.55986,-1.50293,-1.57774,-1.62694,1.29366,-0.724339,0.231067,0.180803,-0.901085,-0.204771,0.0721476,-0.2567,-0.625517,-0.580882,0.207177,-0.980088,0.0121343,1.59608,-1.57885,-1.42693,-0.874433,-0.0413333,-2.11237,-0.823478,0.675646,-1.61928,-0.274844,0.664966,0.0781973,0.396986,0.675423,-0.778125,-0.12171,-0.369176,0.0779167,-0.063586,-0.507124,-0.128262,-0.0358151,0.0341542,-0.0685812,-0.0215045,-0.0179814,-0.0207201,-0.000859718,-0.0422323,0.0118861,0.0375761,0.00310772,0.0107827,-0.00268565,0.0374208,-0.0279387,-0.00211995,-0.00174386,0.24066,1.5752,0.0780348,0.939344,1.40712,-0.23907,-0.25097,-0.258797,0.205781,-0.11522,0.0367556,0.0287601,-0.143335,-0.0325727,0.0114765,-0.0408331,-0.0995005,-0.0924004,0.0329554,-0.155902,0.0019302,0.253888,-0.251147,-0.226981,-0.139095,-0.00657485,-0.336013,-0.13099,0.107475,-0.257578,-0.0437193,0.105776,0.0124388,0.0631483,0.107439,-0.123776,-0.0193603,-0.276306,0.0583159,-0.0475903,-0.379551,-0.0959964,-0.0268054,0.159069,0.748439
-210437,0.6255,0.0389112,4,26,1,210464,-3.30674,-2.55704,-1.50141,-1.49895,-1.95746,1.11872,-0.725823,0.160641,0.15998,-1.40045,0.108064,-0.0569581,-0.160356,-0.613714,-0.392564,0.257312,-0.883495,0.355577,1.7905,-1.24873,-1.39412,-0.578928,0.0461039,-1.76819,-0.682264,0.809673,-1.53855,-0.181064,0.613961,0.0853266,0.562626,0.701311,-0.572582,-0.12809,-0.284283,0.405115,0.239818,-0.407245,0.172961,0.285288,0.0342645,-0.0720173,-0.0245641,-0.00856117,-0.0213996,-0.00242323,-0.045461,0.0119033,0.0315765,0.00368863,0.0116534,-0.00649629,0.0376365,-0.0293059,0.0011927,-0.00180734,0.218786,2.28847,0.0759049,0.818997,1.40867,-0.243646,-0.243248,-0.317652,0.181544,-0.117785,0.0260685,0.0259612,-0.227263,0.0175364,-0.00924306,-0.0260222,-0.0995924,-0.0637045,0.0417561,-0.143372,0.0577024,0.290559,-0.202641,-0.226236,-0.0939475,0.00748166,-0.286938,-0.110717,0.131392,-0.249674,-0.0293828,0.0996325,0.0138467,0.0913019,0.113807,-0.0929176,-0.0207863,-0.153908,0.219325,0.129835,-0.220478,0.0936393,0.154452,0.162278,0.54139
